timestamp,service,level,operation,status,message,details,user_id,session_id
2025-07-11T23:38:52.106287,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T23:38:52.623275,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:52.623405,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T23:38:53.193413,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:53.193555,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T23:38:54.056645,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:54.056789,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T23:38:54.915122,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:54.915247,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T23:38:54.915281,deployment,INFO,info,success,Running test suite,,,
2025-07-11T23:38:54.915318,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T23:38:56.112378,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:56.112570,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T23:38:56.112883,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T23:38:56.113034,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T23:38:56.113066,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T23:38:56.113160,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T23:38:56.145833,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:38:56.145958,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T23:38:56.180609,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:38:58.185872,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T23:38:58.185999,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T23:39:03.193155,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T23:39:03.193378,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T23:39:06.200315,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T23:39:06.200412,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:39:06.200591,deployment,INFO,info,success,✅ streamlit is running (PID: 52490),,,
2025-07-11T23:39:06.200849,deployment,INFO,info,success,🎉 Deployment completed successfully in 14.10 seconds,,,
2025-07-11T23:39:06.200893,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:39:06.200923,deployment,INFO,info,success,✅ streamlit is running (PID: 52490),,,
2025-07-11T23:39:36.206724,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:39:36.206868,deployment,INFO,info,success,✅ streamlit is running (PID: 52490),,,
